date,"(1,1)","(1,2)","(1,3)","(1,4)","(1,5)","(2,1)","(2,2)","(2,3)","(2,4)","(2,5)","(3,1)","(3,2)","(3,3)","(3,4)","(3,5)","(4,1)","(4,2)","(4,3)","(4,4)","(4,5)","(5,1)","(5,2)","(5,3)","(5,4)","(5,5)"
193603,34.22,-4.68,42.44,44.26,38.34,39.49,49.73,37.42,28.55,13.11,28.5,34.45,40.47,32.52,7.93,23.28,30.21,25.56,22.77,-15.01,28.9,22.05,16.71,11.96,7.19
193604,20.71,-13.69,43.95,43.31,33.36,31.22,45.05,33.23,26.54,4.89,27.73,32.52,38.45,29.61,11.49,21.44,28.91,25.07,21.49,-14.62,28.59,21.25,16.39,13.69,13.75
193605,37.79,-15.41,46.01,49.97,37.31,31.86,47.08,39.09,30.66,15.13,26.74,33.13,43.16,30.84,18.21,22.31,27.77,25.85,21.02,-10.94,30.63,22.45,17.39,15.26,14.82
193606,54.19,3.49,70.51,69.86,55.42,45.93,62.43,55.69,50.56,32,37.4,46.37,57.11,48.85,33.89,31.28,34.16,35.67,35.13,9.77,38.27,29.02,28.75,28.76,39.54
193607,43.29,-6.4,74.48,67.98,51.08,43.37,67.66,56.16,45.94,27.72,37.27,46.64,55.91,45.82,38.07,32.56,32.17,37.57,36.2,10.83,38.51,29.59,29.25,34.01,40.34
193608,42,-3.79,81.81,71.59,54.71,43.87,70.89,60.38,49.7,33.55,39.65,46.08,59.45,49.88,43.03,34.01,32.91,40.46,39.12,12.53,38.44,30.45,29.9,36.78,41.27
193609,39.24,1.34,85.24,86.08,61.19,51.6,72.34,64.08,54.81,38.64,41.13,46.97,62.3,58.79,49.35,36.04,34.79,41.09,47.18,20.23,38.28,32.54,34.32,42.16,46.24
193610,43.27,-0.65,70.64,78.11,56.18,36.7,61.31,56.91,50.89,40.85,35.2,39.91,59,49.71,50.15,29.42,29.92,39.26,49.83,18.27,36.07,32.84,36.51,41.33,47.42
193611,45.74,10.96,77.9,89.8,67.84,41.63,66.96,61.04,56.8,48.83,38.45,43.72,63.78,54.61,58.65,30.46,29.13,42.75,54.39,24.16,37.61,34.91,38.98,41.75,48.1
193612,45.82,16.64,91.78,87.45,73.86,50.5,69.87,64.01,65.59,58.1,42.81,49.09,69.21,57.23,67.27,33.9,31.9,46.56,62.19,36,37.28,37.12,41.98,51.84,59.52
193701,65.79,26.87,119.31,105.17,93.98,60.14,79.97,71.8,75.28,75.61,46.63,54.82,75.12,69.72,82.71,36.21,34.84,48.8,73.61,61.41,39.66,40.5,44.87,61.82,81.05
193702,61.35,56.87,119.71,130.27,116.65,67.98,90.14,79.94,82.53,98.32,50.21,64.23,80.28,81,102.22,40.1,40.47,54.99,80.84,78.31,41.91,41.86,46.34,71.74,96.99
